nid,episode,text,sarcasm,audio_path
65_262,65,"Awesome. Well, thank you guys for all your translation work, but we've got more questions to translate into answered, so this comes from Left Unsupervised. To all, what is your favorite flower?",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-65/ospod-episode-65_262.mp3
64_333,64,"Because then you can figure out why those parts are working, especially in contrast to the parts around it that absolutely aren't.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-64/ospod-episode-64_333.mp3
73_199,73,"And, uh, when they get there, they're like, oh shit, what the hell is Dr. Bashir doing here? You're telling me he was replaced with a changeling back on DS9 and we had no idea and now we get to work together to, like, break out of this place with Dr. Bashir? Oh yeah, Worf is also there, obviously.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-73/ospod-episode-73_199.mp3
76_59,76,"I, I did get a tiny bit of smack for, um, or a tiny bit of sass for talking smack about St. Basil's Church in Moscow on the logic of like, hey, Blue, you don't need to, like, degrade Russian architecture to, like, praise Ukraine. I'm like, that is correct. I said.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-76/ospod-episode-76_59.mp3
65_373,65,"We'll be back on April 26th with another thrilling installment, but if you missed us before then, be sure to check out Overly Sarcastic Productions on YouTube.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-65/ospod-episode-65_373.mp3
61_45,61,"We were definitely in that sort of situation where it's like, I was kind of expecting it to look like all the photographs. But of course, all the photographs are the most spectacular that it ever gets when it's a full like corona. Um, and so instead what you actually see is like, Oh, that looks like a cloud, but it's kind of at a funny angle to the other clouds. And it's maybe a funny color. And there are nights where it gets that intense, but that first one, like it was, it was only our phone's night site that was like, Oh yeah. Yeah. That's green, baby. Well,",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-61/ospod-episode-61_45.mp3
65_325,65,"Like, Kuwabara energy sword situation or, or some other similar, like, here's my divine, my champion ability. Throwing hands, uh, just to give, yeah.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-65/ospod-episode-65_325.mp3
80_297,80,Who makes rewatching Fraggle Rock very confusing for me? I was gonna say.,1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-80/ospod-episode-80_297.mp3
63_238,63,"Yeah, you want to watch the Trojan War video that gives you the whole thing front to back, including a little Iliad speedrun, any percent in the middle, which is, uh, which is pretty fun. I think those are all really great.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-63/ospod-episode-63_238.mp3
55_14,55,"Well, if we put it to paper, maybe we'd be having a little bit less of a hard time with it.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-55/ospod-episode-55_14.mp3
73_93,73,"Like something like asterisks that's blatantly historical, but makes a lot of like non-historical references. You're like, all right, gentlemen, synchronize your hourglasses and they all flip them at the same time. It's like, all right, let the heist begin.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-73/ospod-episode-73_93.mp3
78_276,78,"Which means that not only is there a pain level of spice, there are two distinct pain levels of spice that you can choose between.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-78/ospod-episode-78_276.mp3
56_225,56,"Old woman shakes fist at the sky about children's video game. But let's move on to another question. This comes from Primus405. For all turkey stuffing, cranberry sauce, sweet potato casserole and mashed potatoes. One has to go. And why is it cranberry sauce? So, uh, regardless of how this user feels, which one of these items on the Thanksgiving list are you taking off the table?",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-56/ospod-episode-56_225.mp3
78_114,78,"Lady, I thought we almost got that guy in. Now we gotta try a little harder next time.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-78/ospod-episode-78_114.mp3
65_20,65,Most dangerous self-affirmation. This is simple.,1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-65/ospod-episode-65_20.mp3
55_310,55,"I don't know if, if the Divine Comedy, or at least the Inferno counts as a horror setting, but that would be fascinating to just kind of like wander around in like Dante style. Um, obviously a lot less fun if I'm getting eternally punished for, for my sins and faults as a human. Um.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-55/ospod-episode-55_310.mp3
69_130,69,"Yeah, check the wiki if you want more information. Yeah, no, Blue and I got married.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-69/ospod-episode-69_130.mp3
75_11,75,"is, is good, cuz once your world is sorted exactly how you like, you can use the powerful built-in word processor to write your prose with an easy reach of all your notes.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-75/ospod-episode-75_11.mp3
71_51,71,"I want those, but for my house. And it came back and built one of those castles in the north. So I don't know if it's, um, if it's Conwy Castle or, um, one of the other ones. Cause there's Harlech, Conwy.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-71/ospod-episode-71_51.mp3
61_283,61,"Like, if you're, that actually I'm into. Uh, so in my boom. And I'll keep the audio quality nice and good, folks. Yeah. Standing in the pose, arms up. You've all seen it in a TV show where they have a TV set suspiciously in it as well. Um, uh, so let's do, why don't we all have picked them. Shall we do the bit? And my boom pole.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-61/ospod-episode-61_283.mp3
55_191,55,"I do love the meme where it's like Barbie's closet and then they photoshop in like, you were a soldier in the Byzantine army and she's like, you weren't? They have like the whole like catafract armor on one of the coat hangers.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-55/ospod-episode-55_191.mp3
73_241,73,"Which is cool. Uh, and that means basically you have new content for as long as that show exists and is still good, which is not always like, there were like a ton of, there are a ton of YouTube channels that do this too. Um, like the things that were like watching a bunch of CW shows episode by episode as they went on and then were like,",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-73/ospod-episode-73_241.mp3
77_111,77,"And then Callum is like, alright, it's a desperate hour. I'm going to use dark magic to free this dragon. And he does it. And then he goes into an angst coma.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-77/ospod-episode-77_111.mp3
61_92,61,"You can tell that he has a logic. Yeah, and you can tell that he's just so",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-61/ospod-episode-61_92.mp3
63_329,63,"Yeah, some, some nonsense, like, uh, a chateau that's, like, on fire, uh, could be a nursery. Um, is that okay? I don't really know. Um, it's still fun. It's one of those, one of those kinds of scenarios, uh, is, is.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-63/ospod-episode-63_329.mp3
71_274,71,"Yeah. Maxillotl, that's genius. I love it. Maxillotl, great name. Amazing question. 10 out of 10. No notes. Uh, but yeah. So you have a small animal controlling, so presumably something that has to be able to fit under a hat, whatever size hat is up to you. Um, but they are controlling your actions and they are very good at some skill.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-71/ospod-episode-71_274.mp3
76_199,76,That's probably my runner up for favorite Shakespeare. That's fair. That's fair.,1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-76/ospod-episode-76_199.mp3
74_129,74,"And it's just, it's just interesting for me. This is, this is enrichment in my enclosure. I have so much fun picking apart just big piles of stories and figuring out what themes I find that are connecting them. Um, and in this case, uh,",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-74/ospod-episode-74_129.mp3
53_183,53,"And, uh, one guy is actually brained with a bath bucket. They have like a, in the sauna, they have like a wooden bucket. They just knock him over the head with it.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-53/ospod-episode-53_183.mp3
69_393,69,"Are we dressing like the Regency or what? Well, I mean, I was the one who said poofy Renaissance shirts open to like the belly button, so I don't know. Thank you all so much for listening.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-69/ospod-episode-69_393.mp3
79_43,79,"Yeah. I feel like you'd also like, cause you've been just in it with Spider-Man for like the whole week leading up to it. Like, well, obviously I have to rewatch all the movies and you know, like all spectacular Spider-Man and this 90s show, which is better than I remember. It's just like, Oh, you know, just for flavor, I should probably play something game again.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-79/ospod-episode-79_43.mp3
62_347,62,"Red, one time you had a long coat and we were walking through a narrow street and it was so windy that the tail of your coat hit me in the face. Yes.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-62/ospod-episode-62_347.mp3
59_232,59,"I'm just imagining, like, you get dropped into trope talk conservation of ninjutsu, and then, like, you have, like, a weapon wheel, but it's different, like, household objects. It's like, okay, I can either pick a soup ladle, or a ring light, or...",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-59/ospod-episode-59_232.mp3
70_218,70,"Cause we never have any ideas for it. We're just like, what would it be? And the answer is like. Trivia pursuit with incredible.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-70/ospod-episode-70_218.mp3
75_271,75,The schedule comes out a few months later and I am at 6 a.m. on Tuesdays.,1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-75/ospod-episode-75_271.mp3
66_127,66,"Yes, I've been, um, on hiatus for the past several months, but, uh, you caught me at a very good time because, uh, this, this episode's coming out on Wednesday, and if I don't have this video out, uh, when I say that it is out, I, I do need to kick myself. But theoretically, I have a new video out now.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-66/ospod-episode-66_127.mp3
69_175,69,"No one make, no one can stop you from doing what you want. Drink eggnog in the summer. Drink lemonade in the winter. There are no rules when it comes to food. Eat chicken nuggets for breakfast. Do what you want. Eat chicken and waffles.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-69/ospod-episode-69_175.mp3
68_49,68,"were honorable, and like, that's his thing with them, so all of his poetry is like, oh, the Spartans, like, they're so honorable, they'll self-sacrifice, and like, I read all of his poems through that lens, so I'm gonna come to this, and it's like, okay, yes?",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-68/ospod-episode-68_49.mp3
66_40,66,"To a certain extent seems to have bought their own hype because they presented themselves as we think of them now like, oh, they're so, they're the best, you know, Athens has better politics maybe, but Sparta produces the best warriors. And it's like.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-66/ospod-episode-66_40.mp3
74_311,74,Operation Fish Hemsworth is a go.,1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-74/ospod-episode-74_311.mp3
67_100,67,"Thor 2 is bad, but it's got some good bits.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-67/ospod-episode-67_100.mp3
70_138,70,"Yeah, no, it was, uh, you could really feel the enthusiasm too. Just like how much this was your jam.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-70/ospod-episode-70_138.mp3
64_290,64,"I had, um, I applied for a video producer job at Polygon and I didn't get it and I have, as of this date, still forgotten to take that video application down. It's not good. I shouldn't have gotten the job.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-64/ospod-episode-64_290.mp3
58_83,58,"I mean, if you look at it, it's, it's, it's so clear that what they started with is we need to make Batman fight Superman.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-58/ospod-episode-58_83.mp3
57_265,57,"Yeah, uh, I learned Spanish, uh, all through middle and high school. Not that that means I can speak it. Uh, I can sort of understand it. Uh, I learned, I took a year of Japanese and I've had it on Duolingo, uh, ever since. So I.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-57/ospod-episode-57_265.mp3
57_39,57,"like, yeah, yeah. Yeah, this thing's like a Pokemon evolution. Like, this is the, uh, this is the Alolan Kirby. Uh, and the, the, the one thing I, the fun fact I didn't mention in the video is that that specific Daedalus is supposed to have an owl head, which is why it has the little V-shaped smile mouth, cause it's supposed to be a little beak. Uh, which, which means what it actually is, is the, the tube owl, uh, hoodie from the owl house.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-57/ospod-episode-57_39.mp3
78_39,78,"that takes basically everything you can give it. And if I wasn't absolutely busting my butt to get this done on time, uh, it would not have been done on time.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-78/ospod-episode-78_39.mp3
78_152,78,"That's sort of the whole Wolfman plot, isn't it? It's just, he's going through something. He's just going through it.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-78/ospod-episode-78_152.mp3
59_205,59,What's the overlap between those two things? ASMR?,1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-59/ospod-episode-59_205.mp3
68_321,68,What's that sci-fi series where like they name each ship after the way the previous one was destroyed. So it's like the Fireball XL4 or Pancake XL3. Hold on. I'll just look it up.,1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-68/ospod-episode-68_321.mp3
65_66,65,"Beautiful and incredible and amazing things we've gotten used to. And it can take a little bit of work to sort of be like, no, hold on. Like, I, I know my pattern recognizing brain knows what I'm looking at, but like,",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-65/ospod-episode-65_66.mp3
62_78,62,"I, every time I set up one of these things, it's just an opportunity for me to talk more about space. I'm always like, they're going to call me out on this. They're going to notice that like nearly half the video has nothing to do with the myth and it's just about space. And then people are like, Hey, can you do more space? And I'm like, more space? I mean.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-62/ospod-episode-62_78.mp3
80_176,80,I keep forgetting that and you keep reminding me and I keep forgetting that.,1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-80/ospod-episode-80_176.mp3
74_185,74,"I know that you're not supposed to read the first one first, but I got halfway through the color of magic and I was just like, I just, there's nothing.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-74/ospod-episode-74_185.mp3
77_73,77,"Mind palace, probably me, statistically speaking. Um, yeah, so the trope talk this week was the, uh, was character development comas. Yet another trope that is not called that on TV tropes.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-77/ospod-episode-77_73.mp3
65_368,65,"We gotta own it. A true wolf does no retakes. We'll be back in a certain number of weeks with more podcasts. Stay tuned. It'll be great. We're also experimentally putting up the little promo thing on, uh, on YouTube so that people can see them and hopefully they like them.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-65/ospod-episode-65_368.mp3
78_97,78,"Uh, but the, the treat of doing the Halloween videos is getting to draw scary shit because, you know, most of what I draw is not that. Most of it is cute little chibis or hot people. And now it's like, the thing I, someone on Tumblr asked me like, yeah, you seem to like really like drawing body horror. And I was like, look.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-78/ospod-episode-78_97.mp3
73_28,73,"Oh yeah, you can trust me completely to 100% be accurate in my, this one was a weird one. I honestly wasn't sure if I was going to make it work as a video because the first like third of it, there's a lot of book screenshots.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-73/ospod-episode-73_28.mp3
77_141,77,"If you were to gift the OSP crew a LEGO set that you knew they would build and enjoy, what set would you give them? Besides giving Indigo the entire Bionicle line, because we all know that's her absolute favorite. This is a Lies and Slander. But if you were to give me and Red LEGO sets, what LEGO sets would you want? You think we'd have a good time with?",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-77/ospod-episode-77_141.mp3
62_284,62,despite the best efforts of my mother. I can't sew. I don't understand clothes or fashion. I wear the same tank top and pants combo in every fabric I own.,1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-62/ospod-episode-62_284.mp3
77_209,77,"You could absolutely do that. Um, you don't, you certainly don't have to, but like, if you're in the same place, or you have time, cause you've already seen it,",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-77/ospod-episode-77_209.mp3
79_51,79,"The room. I actually know that aged worse, where I'm thinking like episode 7 to episode 8, where it just, like, episode 7's like, it was fine! And then episode 8's like, you know, whatever. But that, that's not the comparison. The point is,",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-79/ospod-episode-79_51.mp3
61_319,61,"Where, well, no, but like, he's just, he's just green arrow from arrow, but now he's Casey Jones. That wasn't something.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-61/ospod-episode-61_319.mp3
74_179,74,"Yeah. Rando Sando, cool guy. I would love to listen to the Lord of the Rings books all the way through, but I know that I don't have that time right now, because I, from what you have said, and from what some of our, like, non-channel friends have said, like, the listening experience is just so, so, so good, especially if you get the Andy Serkis versions.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-74/ospod-episode-74_179.mp3
57_329,57,I have a degree in this. I'd also be running the other direction of TVH.,1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-57/ospod-episode-57_329.mp3
64_177,64,"Something that's been bothering them about the way a lot of dialogue is written nowadays, and they just don't know what this nameless terror is, but I've put a word to it.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-64/ospod-episode-64_177.mp3
74_250,74,"Alright, well don't do that. That's just really unsanitary. This is a spy. Exactly! It's gonna grow shit in it if you get it too humid.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-74/ospod-episode-74_250.mp3
77_128,77,"It was a good time. I enjoyed the video. I loved the, uh, I forgot exactly what moment it was, but you had a moment where you, um,",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-77/ospod-episode-77_128.mp3
79_259,79,I think at that point you have to like withdraw the arms from the insulation tubing and just like crawl out the butt.,1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-79/ospod-episode-79_259.mp3
64_373,64,"And there's going to be more videos out, uh, every Friday as per the huge, um.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-64/ospod-episode-64_373.mp3
69_320,69,"Yeah, that's the advice. Purge before move.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-69/ospod-episode-69_320.mp3
59_90,59,"This is the case for a lot of Journey to the West tertiary characters. I'll just look it up randomly. It's like, Oh, who's this handsome gentleman? But not the thing I'm looking for. That's for darn sure.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-59/ospod-episode-59_90.mp3
71_226,71,"I know it's not considered a topping, but like a really good margarita pizza with real nice fresh basil. Ooh, buddy. Yeah, that's a, that's a topping variety.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-71/ospod-episode-71_226.mp3
59_48,59,"you know, a gazillion and a half different roll calls but they cluster into two broad categories.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-59/ospod-episode-59_48.mp3
78_286,78,"Every time the chat donates to a certain goal, we have to eat another's progressively spicier thing. Honestly? Honestly? It's not the worst idea in the world.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-78/ospod-episode-78_286.mp3
80_48,80,"Um, and I, I was very pleased at like, oh, they're actually treating this with a very even tone. That is quite surprising. And I like that.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-80/ospod-episode-80_48.mp3
76_225,76,I have played many because of a certain other third person on this call.,1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-76/ospod-episode-76_225.mp3
61_14,61,"Truly appropriate for the season, but, uh, I guess this is going up after Valentine's Day, but you know, you know.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-61/ospod-episode-61_14.mp3
54_79,54,"Because early Roman literature was, was cool. It was fun. They had, like, they invented the sitcom. Plautus and his comedies are really, really funny. Um, they had, you know, oratory, which is admittedly kind of boring because it's, you know, the joke with Cicero is, like, wait six hours to hear the verb. But the poetry of, of Virgil, I, I found",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-54/ospod-episode-54_79.mp3
71_73,71,"No, Germany being a million tiny kingdoms for most of its history is absolutely factual.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-71/ospod-episode-71_73.mp3
65_103,65,"If Shakespeare can do it, so can I. Um, but like this, this, this, this vibe of just pure,",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-65/ospod-episode-65_103.mp3
77_130,77,"That's when I described the actions that a character might take after waking up from a nightmare as morally questionable. People in the comments were like, morally questionable is a real softball way of phrasing that way.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-77/ospod-episode-77_130.mp3
68_267,68,"Video game junkie. I trust him. Um, for me, uh, I heard only great things about Over the Garden Wall. Everyone in my life told me it was fantastic. I watched, someone made me watch it with them. And I'm like, objectively, yeah, this is really well made. I'm sure it's a great experience.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-68/ospod-episode-68_267.mp3
63_301,63,"And it's gotta be one of the greatest hits of Linkin Park. I mean, I was one of those mid 2000s AMV babies. Like, of course, how could I resist? That's the good shit.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-63/ospod-episode-63_301.mp3
60_8,60,"Well, given the amount of love we have in our hearts for Zelda overall, and Breath of the Wild specifically, I feel like an accidental plug was inevitable.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-60/ospod-episode-60_8.mp3
64_34,64,"He does, yeah. Uh, and it's, I mean, you know, there, there's discussion about, like, Mark Antony's button arm of Caesar, you know, we, we kill Caesar, Mark Antony can't do shit, like a little sock puppet, uh, which was also present. Uh, man, I think Dwar absolutely stole the show.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-64/ospod-episode-64_34.mp3
63_30,63,"Yeah, yeah. Anyway, I've, uh, I've updated the description so that the top line is like, hey, big uncensored spoilers for God of War Ragnarok. Sorry, I didn't say this sooner. So, uh, for the 300,000 of you that have already watched the video, sorry.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-63/ospod-episode-63_30.mp3
73_42,73,"Whoa, they've been unreliable this whole time. That's crazy. Uh, but yeah, until that character is revealed, there isn't like a visual representation. You can really land",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-73/ospod-episode-73_42.mp3
77_252,77,"I think the phrase I used was like, down in the TTRPG, trans being mafia or whatever.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-77/ospod-episode-77_252.mp3
65_307,65,"Oh, what was it? Champion abilities? And like, how does it wreak havoc? Um. Yeah. And inevitably you do fall too.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-65/ospod-episode-65_307.mp3
75_331,75,"Yeah. Oh, man. I'm trying to think. My brain is completely blank. Trying to think of literally anything. We've got seven new seasons.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-75/ospod-episode-75_331.mp3
62_203,62,"actionable advice, which I was being asked for.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-62/ospod-episode-62_203.mp3
57_343,57,"We'll also, as always, be back on Friday with more videos. Also, check out the currently going Lunar History God of War streams, because those are an absolute party.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-57/ospod-episode-57_343.mp3
78_113,78,"Okay. No, you're absolutely right. You're so right. That's exactly the vibe.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-78/ospod-episode-78_113.mp3
71_121,71,"Once your world is sorted exactly how you like, you can use the powerful built-in word processor to write your prose within easy reach of all your notes, or use your custom character sheets right in your tabletop games so you can get lost in your character without losing track of items or spells. Interested? Of course you are! And it only gets better because World Anvil is offering a special discount for all you lovely listeners. Just use code OVERLYSARCASTIC for up to 40% off any yearly membership. Thank you again to World Anvil for sponsoring today's podcast.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-71/ospod-episode-71_121.mp3
78_146,78,"Nah, me and my boyfriend were just sitting around like we watched Evil Dead 2 right now. I heard it's very funny. Great, fantastic. We watched, uh, Abbot and Costello meet Frankenstein the day before. So we're continuing the theme.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-78/ospod-episode-78_146.mp3
77_120,77,"I like that better. I think it's a very interesting way to play it. But you have to remember, we had like three years where the last we'd heard of it was, he had a weird dream. He talked to his dead mom and his dead dad and he's really fucking losing the parents department right now. And then he woke up and he was like, I got it.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-77/ospod-episode-77_120.mp3
